prob_slum,id
0.00039453746285289526,86
1.4071578391394723e-07,87
3.566308635072346e-07,88
3.2031737191573484e-06,89
0.00013960080104880035,90
0.00038215855602175,91
0.00039420099346898496,92
0.00014849287981633097,93
0.00011129379709018394,94
5.07415970787406e-05,95
0.0006391878123395145,96
0.0022637988440692425,97
0.0013142031384631991,98
0.00023128029715735465,99
4.416151932673529e-05,100
0.0010368203511461616,101
0.0002871969772968441,102
0.00010146996646653861,103
6.081367700971896e-06,104
1.0178546290262602e-05,105
0.00012494908878579736,106
0.0006664818502031267,107
5.240736572886817e-05,108
0.00033189664827659726,109
0.0053350310772657394,110
1.4392604725799174e-06,111
5.193571723793866e-07,112
0.0015417461981996894,113
1.0664538422133774e-05,339
1.2634990525839385e-05,340
1.1811862350441515e-05,341
7.247964276757557e-06,342
3.746723450603895e-06,343
1.468188565922901e-05,344
3.683496515805018e-06,345
5.016945124225458e-06,346
0.0002370864967815578,347
0.0006011113291606307,348
0.0007094946340657771,349
0.00015305426495615393,350
3.2521202228963375e-05,351
2.456975562381558e-05,352
0.0002807227720040828,353
0.0007643649005331099,354
4.7146120778052136e-05,355
5.605540354736149e-05,356
1.1921008990611881e-05,357
0.0010737660340964794,358
0.0004045551468152553,359
0.0002578844432719052,360
7.65101685828995e-06,361
9.594808716428815e-07,362
0.00045917194802314043,363
0.0009363836725242436,364
0.001296036527492106,365
0.004411964677274227,366
1.2665320355154108e-05,592
3.2600884878775105e-05,593
0.0007936459151096642,594
7.96992244431749e-05,595
0.00019655600772239268,596
0.0005443128757178783,597
0.00024174165446311235,598
0.0002823709510266781,599
0.009765391238033772,600
0.05835080146789551,601
0.0001318183058174327,602
9.320747267338447e-07,603
2.0998295440222137e-06,604
1.4726056178915314e-05,605
3.0371322282007895e-05,606
3.070345337619074e-05,607
9.032074558490422e-06,608
3.928814476239495e-05,609
0.00020950361795257777,610
0.006901471875607967,611
0.010299197398126125,612
9.481693268753588e-05,613
8.976344543043524e-05,614
4.42793088950566e-06,615
5.276848969515413e-05,616
0.31149259209632874,617
0.0182353463023901,618
0.0018795353826135397,619
0.0002617165446281433,845
0.0022944838274270296,846
0.0026462976820766926,847
0.0002336247416678816,848
2.255288745800499e-05,849
7.139639819797594e-06,850
3.9951904909685254e-05,851
0.00015112203254830092,852
0.00014136701065581292,853
0.00034344239975325763,854
2.0718201994895935e-05,855
1.2731135939247906e-05,856
1.2024065654259175e-05,857
1.9821265595965087e-05,858
1.860222255345434e-05,859
0.00015617509779985994,860
1.2483241334848572e-05,861
4.312601231504232e-05,862
0.023356586694717407,863
0.09154351055622101,864
0.009014816023409367,865
0.00019692143541760743,866
7.702291622990742e-05,867
0.00026787634124048054,868
0.1201777309179306,869
0.048355914652347565,870
0.0002865430142264813,871
1.869300649559591e-05,872
1.4461493265116587e-05,1098
0.0037435952108353376,1099
0.014628250151872635,1100
