prob_slum,id
7.133735966321849e-17,86
2.1457029546708592e-20,87
7.667287644625498e-18,88
4.880045329729683e-17,89
9.567173611766278e-17,90
1.2937012665496339e-15,91
4.293606960313438e-14,92
7.116154606361504e-16,93
1.8432560574397667e-16,94
2.0959218827898863e-16,95
2.3542363855767875e-15,96
9.019676824005562e-13,97
2.13322554065698e-11,98
2.9820222659726007e-15,99
2.943168652923809e-15,100
1.267958516502389e-14,101
2.9772939163027904e-15,102
3.748964859932218e-15,103
4.263615895343416e-14,104
1.2022231442317128e-17,105
2.216710210436448e-15,106
4.1860598646269176e-13,107
2.714042852559732e-16,108
1.545272659830843e-10,109
4.457642033273146e-10,110
3.0788793823482985e-14,111
1.0188909271846569e-08,112
1.8473336264022457e-14,113
4.00027232567635e-18,339
5.837839580802181e-18,340
4.668541533672529e-17,341
5.62094835741547e-17,342
1.7060389202849995e-18,343
5.411428802211708e-18,344
9.228315392880205e-19,345
2.4303079248787736e-18,346
9.84238393369162e-14,347
2.8759667529545474e-15,348
3.551331109272345e-15,349
2.6539661937427734e-15,350
1.012679663331417e-15,351
6.388202712439235e-17,352
2.854293297416678e-15,353
6.9734100729913675e-15,354
5.319496081281462e-16,355
4.503866033513668e-15,356
9.290668308813482e-17,357
8.412445002756175e-13,358
1.2993748838127563e-14,359
4.591398735920283e-16,360
7.599593367050976e-16,361
6.883241532307238e-09,362
1.4941264100520185e-13,363
7.229083325878405e-13,364
1.6867345194182537e-12,365
3.672406346036383e-13,366
5.068869322315735e-18,592
8.228121063020126e-18,593
6.998810981716924e-14,594
4.598881345566988e-17,595
1.662001144652934e-15,596
4.006767573977443e-12,597
3.4981139350204887e-15,598
4.007470368648725e-16,599
1.214487497236405e-06,600
7.028204240810965e-09,601
5.310332243583355e-16,602
5.197689674626221e-19,603
9.874436509103031e-19,604
1.0471347203119007e-17,605
1.591710168464595e-16,606
4.9877554951404177e-17,607
1.4038588410172315e-17,608
4.387730590195272e-17,609
2.6711096442338933e-12,610
2.065814316484782e-12,611
9.800717182262275e-11,612
2.16957589741618e-16,613
3.3517294893177637e-15,614
1.2954742123873556e-15,615
2.7380162481889514e-13,616
6.203862312759156e-08,617
4.852805657318271e-12,618
1.3802567046933539e-15,619
9.189551924320208e-15,845
5.799692188090608e-15,846
5.329304163768922e-13,847
3.287064241267292e-15,848
3.0759646784493254e-16,849
1.180371413404737e-14,850
2.1870677895214713e-16,851
8.435725529669705e-17,852
7.00305698847492e-14,853
3.896166057154333e-15,854
1.1242476403004216e-17,855
4.813648534576786e-18,856
1.4914498232610842e-17,857
6.076581938122339e-17,858
1.287831963499872e-15,859
4.466224206975042e-16,860
3.0411462724586104e-18,861
1.299234293284171e-13,862
2.107354823976948e-08,863
2.15616520193862e-08,864
4.988928974797302e-12,865
9.70109904984784e-16,866
1.4521025686750557e-15,867
3.893252210876219e-16,868
6.064163216024099e-08,869
1.1863037219228545e-09,870
1.4015111965596876e-15,871
8.691593668956038e-17,872
2.2670434823483648e-17,1098
1.1007173904981071e-12,1099
2.4418798094671956e-09,1100
1.681399681452715e-15,1101
2.303026467651687e-16,1102
4.2424397328488794e-12,1103
1.7231338968540233e-13,1104
3.658654712523912e-09,1105
6.828301118977365e-11,1106
8.412266687497701e-17,1107
1.8566614270969108e-19,1108
1.5195374027048123e-18,1109
1.8220098903191177e-17,1110
1.1410810139200595e-17,1111
6.965874881127483e-18,1112
5.42607230780384e-15,1113
5.575348342723441e-12,1114
6.312819067488817e-08,1115
3.395925207705375e-11,1116
2.35916453039664e-10,1117
3.367711665092088e-11,1118
2.389794826740399e-05,1119
3.3675353616757775e-09,1120
3.925623714984283e-11,1121
1.302054436491673e-10,1122
5.057506063249617e-13,1123
1.4352171256902188e-16,1124
