prob_slum,id
3.447413909896113e-09,86
3.0821343605580073e-14,87
8.525614025520212e-13,88
7.022971093562091e-11,89
8.874321721918932e-09,90
3.1102186426323897e-07,91
1.2734468555208878e-06,92
2.7830299842435124e-08,93
3.7338281799748074e-08,94
3.250899993645362e-08,95
4.850381856158492e-07,96
2.5952849682653323e-06,97
2.46648681923034e-07,98
2.417546909327939e-07,99
5.646731437991548e-08,100
1.3048212395005976e-06,101
7.816343128297376e-08,102
1.4886004429115474e-08,103
9.067402939599845e-10,104
3.2204877653541075e-11,105
4.438233780490464e-09,106
2.7963851678691753e-08,107
1.0873399070021605e-08,108
1.4441960161093448e-07,109
3.3904365182024776e-07,110
1.3245329832933805e-10,111
2.180286252104549e-13,112
1.9875905366006918e-07,113
1.4469665743366278e-10,339
1.4859871111383427e-09,340
9.701331959988124e-10,341
1.5490203564283433e-10,342
2.732771786639887e-10,343
1.1620451129124021e-10,344
2.9385736465686874e-12,345
1.972693015883653e-11,346
1.711689634475988e-08,347
1.8736901097327063e-07,348
5.079172993305292e-08,349
7.822428216286426e-08,350
4.0568064463286646e-08,351
1.7020141740431427e-08,352
3.260277026129188e-07,353
1.6267989622065215e-07,354
3.2085917922586304e-08,355
8.73737171502853e-09,356
6.8555666699055e-10,357
4.1537160200277867e-07,358
7.172310034775364e-08,359
8.40550118397232e-09,360
7.721998040999267e-11,361
3.1593894167514236e-12,362
8.083679858827963e-08,363
1.832998748341197e-07,364
2.929958498043561e-07,365
6.044883207323437e-07,366
1.0650378357013324e-09,592
2.8376752059244836e-09,593
8.087063747552747e-07,594
7.0133538976335785e-09,595
3.950830773646885e-08,596
2.5506924572482603e-08,597
2.4165920819996245e-08,598
5.744391629036727e-08,599
5.992152182443533e-06,600
1.5621259080944583e-05,601
2.1080021284092254e-08,602
5.150233364781265e-11,603
4.844956380534171e-11,604
7.249184030833078e-10,605
2.974483770401548e-08,606
5.831911842335558e-09,607
1.2861937070951512e-09,608
1.0404477279735147e-09,609
9.698047165329626e-08,610
1.4724488437423133e-06,611
6.899306299601449e-07,612
1.0682469131495509e-08,613
7.027896042899329e-09,614
8.326300759975425e-11,615
3.720106667159939e-09,616
6.530912651214749e-05,617
3.0411642910621595e-06,618
1.0487870838460367e-07,619
4.171102574446195e-08,845
2.5226402300404516e-08,846
9.99614968577589e-08,847
3.704015227867785e-08,848
2.270995391739916e-09,849
1.3447530866628199e-09,850
2.0999311178826474e-09,851
1.8165218662602456e-08,852
1.7968282861602347e-08,853
2.469808180194377e-07,854
2.4375321205916123e-10,855
9.541799295131881e-11,856
1.2335041876809782e-09,857
6.22083606849344e-10,858
2.6071629299906363e-09,859
1.9735088230277142e-08,860
7.343356478450858e-10,861
1.5043638557088457e-09,862
1.6580873989369138e-06,863
2.446346843498759e-05,864
9.63173647505755e-07,865
1.3600319981321718e-08,866
2.3540380311715126e-08,867
2.2636406526999053e-08,868
0.00010568241123110056,869
9.689763828646392e-06,870
2.5541247339333495e-08,871
4.192578229034183e-10,872
1.9292114572522223e-09,1098
1.5262554597939015e-07,1099
3.1678246159572154e-06,1100
3.374085177920705e-10,1101
3.100890030860448e-11,1102
2.1754927104211674e-07,1103
2.470839710611017e-08,1104
9.679666845840984e-07,1105
2.255795607197797e-06,1106
1.8690295533474455e-08,1107
1.4763879138332547e-12,1108
2.3927203968154842e-11,1109
2.1883679590661842e-10,1110
7.692554232496818e-11,1111
8.205398027705257e-10,1112
3.6034123240824556e-07,1113
2.5349297771981583e-08,1114
7.701664195280955e-09,1115
9.42427902828058e-07,1116
