prob_slum,id
1.3561166073210507e-25,86
1.5461957513721086e-32,87
9.069892026221504e-29,88
7.67905185052365e-26,89
8.52083946765796e-27,90
6.767140407976409e-23,91
3.008627786326408e-19,92
2.3085597872734954e-23,93
4.69407737347237e-25,94
9.83299946985062e-22,95
2.3311826973993903e-20,96
1.2645802374270841e-17,97
1.225120971832768e-18,98
5.854310604723316e-21,99
4.694900747042194e-25,100
6.9169375319203505e-19,101
2.3144612493945665e-21,102
1.620148744165178e-21,103
3.5090304056962826e-24,104
2.4441686108796808e-27,105
2.2911800771262092e-23,106
3.1984049908310933e-20,107
3.066320581002506e-25,108
7.666431409293929e-20,109
1.3929530876111187e-20,110
4.945898106304845e-26,111
8.327665408117953e-30,112
4.192274936834487e-21,113
9.59647172678422e-28,339
1.7931629544053636e-29,340
1.9374633373406e-25,341
7.204887744141116e-27,342
3.190456049261707e-30,343
4.551649153332298e-26,344
1.706159671020778e-29,345
1.8662024933767574e-29,346
7.587490873485416e-22,347
9.743980618773136e-22,348
4.422535357132831e-23,349
6.36568215133347e-23,350
7.870994496938752e-27,351
6.650103593988952e-26,352
4.860101304642448e-21,353
1.1530780124245858e-19,354
5.288333688946344e-25,355
9.228819832447294e-24,356
2.5621543502722604e-24,357
2.7556022842343865e-18,358
2.589512787994576e-22,359
5.5451291142326115e-25,360
2.1808833178300537e-26,361
1.2747552345972253e-26,362
1.5289187096594723e-22,363
5.372917418390953e-20,364
2.5559889005824225e-21,365
2.139704279642716e-19,366
2.087849374825433e-28,592
1.4942278169721793e-26,593
5.953383012196944e-20,594
2.342167470646445e-25,595
4.76117112942112e-22,596
4.230600292410584e-24,597
1.0245334704343384e-25,598
1.3689456697985757e-23,599
9.794539092377504e-17,600
1.7617086751269082e-15,601
2.559964817526013e-25,602
1.332270765899931e-29,603
4.2275308592802726e-26,604
1.5516178522722962e-27,605
4.957009051917512e-24,606
1.3019674691534503e-25,607
8.837186557347186e-26,608
2.975748679739391e-23,609
3.6768226695596097e-20,610
8.859529324482626e-19,611
4.6306178668468716e-18,612
4.615913090678546e-24,613
5.049959349088346e-24,614
3.696740252524075e-26,615
7.190374065502707e-24,616
1.033200730544547e-15,617
2.7076299859684043e-17,618
2.5991419397480657e-22,619
3.1184987403376505e-23,845
2.0519377812243275e-22,846
5.983371152835347e-19,847
4.639143861045947e-24,848
1.1717116686037785e-24,849
3.1817863982187385e-25,850
4.7726725715356706e-26,851
2.3283938359817698e-26,852
4.1381401460746003e-22,853
6.350574644583146e-22,854
2.862768954661512e-28,855
6.203661092114335e-27,856
5.1367044540527595e-26,857
9.326642528999226e-24,858
3.0109394886199834e-24,859
4.6800107213548307e-23,860
8.767704590150533e-28,861
9.988842437908563e-21,862
9.655160648087421e-18,863
1.479269244634106e-15,864
5.645892319659251e-19,865
3.594565252585858e-22,866
1.1040902751499618e-23,867
3.528536017097049e-23,868
9.292096274013655e-15,869
1.4498995418583656e-15,870
1.296755051986756e-22,871
6.445652787549592e-25,872
4.348680962430867e-28,1098
3.6996800215734716e-23,1099
1.0562451221424372e-18,1100
5.165353663459091e-26,1101
2.385718033366738e-28,1102
8.287005266363351e-23,1103
1.6468225547514013e-23,1104
9.594800451608814e-18,1105
4.813567952321722e-21,1106
2.0425386854696654e-26,1107
