prob_slum,id
8.08923914519255e-07,86
8.428449604913624e-11,87
2.7587805373485708e-09,88
1.3449877656057652e-07,89
1.8731824980022793e-07,90
1.2803166100638919e-05,91
7.64856013120152e-05,92
9.850831474977895e-07,93
3.4954764487338252e-06,94
5.433410478872247e-06,95
9.485382179263979e-05,96
0.0002376572520006448,97
0.0005914867506362498,98
3.3636191801633686e-05,99
1.893655826279428e-05,100
8.454416820313781e-05,101
1.486941891926108e-05,102
1.6618298104731366e-05,103
1.282557377635385e-06,104
2.458246228798089e-08,105
5.501437954080757e-06,106
1.6788962966529652e-05,107
6.497013600892387e-06,108
3.8079204387031496e-05,109
5.079261609353125e-05,110
3.807297446201119e-07,111
1.0730027533156772e-08,112
2.8867605578852817e-05,113
6.294904153492098e-08,339
1.5501042582855007e-07,340
5.947607633061125e-07,341
4.205397488021845e-07,342
5.127451885300616e-08,343
2.1486427215222648e-07,344
1.9322052846604265e-09,345
1.5342426218367677e-09,346
5.7908150665753055e-06,347
1.3591584320238326e-05,348
4.10575739806518e-06,349
1.6352874808944762e-05,350
4.083312433067476e-06,351
3.7648760553565808e-06,352
1.1732758139260113e-05,353
5.6009932450251654e-05,354
2.2143556179798907e-06,355
1.0224231118627358e-05,356
5.91793252624484e-07,357
4.569426164380275e-05,358
1.7986554667004384e-05,359
4.259807155904127e-06,360
3.339709735428187e-07,361
1.8790700551107875e-08,362
7.2040197665046435e-06,363
6.981548358453438e-05,364
5.503236025106162e-05,365
0.00014812305744271725,366
8.177237020845496e-08,592
9.138959811139102e-09,593
4.403946877573617e-05,594
2.3853478978708154e-06,595
5.313324436428957e-06,596
4.977926437277347e-06,597
6.213197593751829e-06,598
2.3781701656844234e-06,599
0.003198991995304823,600
0.006578502710908651,601
3.2840102903719526e-06,602
1.6618933784684486e-07,603
4.2085548557224683e-07,604
1.34420213271369e-06,605
1.621557748876512e-05,606
1.8265679955220548e-06,607
6.672104859717365e-07,608
3.330557092340314e-06,609
1.144631278293673e-05,610
0.00010991156159434468,611
0.00022054662986192852,612
3.4634126677701715e-06,613
2.7732432954508113e-06,614
1.3987474289933743e-07,615
2.5353801902383566e-07,616
0.0051141101866960526,617
0.0003180222411174327,618
8.196658200176898e-06,619
7.013562481006375e-06,845
7.731972004876297e-07,846
1.612204323464539e-05,847
8.484522368235048e-06,848
7.970717774696823e-07,849
5.611720098386286e-06,850
1.4862549733152264e-06,851
3.7652746414096327e-06,852
4.381974213174544e-05,853
4.9824739107862115e-05,854
1.4092501032791915e-07,855
2.842474202680023e-07,856
7.1824520091468e-06,857
6.025743914506165e-06,858
6.613016739720479e-05,859
3.137356543447822e-05,860
2.1225532975677197e-07,861
7.963591087900568e-06,862
0.0003606957907322794,863
0.002179724397137761,864
0.00018303694378118962,865
5.72075850868714e-06,866
7.91318598203361e-06,867
1.4860098644930986e-06,868
0.0007305541075766087,869
0.002116029616445303,870
5.991648777126102e-06,871
2.1764594748674426e-07,872
7.935850590001792e-07,1098
7.786316018609796e-06,1099
0.0002695855509955436,1100
3.945469586597028e-07,1101
3.821505600853925e-08,1102
8.854795851220842e-06,1103
1.221531306327961e-06,1104
5.484934808919206e-05,1105
0.0006195262540131807,1106
2.7296443931845715e-06,1107
8.794317274407604e-09,1108
4.4019679990014993e-07,1109
2.1372034098021686e-06,1110
2.2460412765212823e-06,1111
1.9731194242922356e-06,1112
0.00018196085875388235,1113
1.882485048554372e-05,1114
4.575531056616455e-05,1115
0.00010543217649683356,1116
0.000851541175507009,1117
0.00013434210268314928,1118
0.0014169045025482774,1119
0.0002701286575756967,1120
0.0005217006546445191,1121
0.0006144962389953434,1122
0.00012922972382511944,1123
5.125477287037938e-07,1124
9.296471148445562e-08,1125
3.9322767264593494e-08,1351
2.5705246819995864e-09,1352
2.328908088600201e-08,1353
7.310536176419191e-08,1354
1.7273013952490146e-07,1355
3.514636262025306e-07,1356
3.585617832868593e-06,1357
5.22805407854321e-07,1358
1.0415605800062622e-07,1359
9.19838338830914e-09,1360
5.861061858070116e-09,1361
3.6024971450387966e-08,1362
7.060265971858826e-08,1363
2.921790837717708e-06,1364
2.0209674403304234e-05,1365
6.610052878386341e-06,1366
1.399797952217341e-06,1367
1.6491019778186455e-05,1368
0.00012009913916699588,1369
1.2844942830270156e-05,1370
0.001648688456043601,1371
0.0035318511072546244,1372
0.0018485967302694917,1373
0.1355866640806198,1374
0.0018395913066342473,1375
0.0001371243124594912,1376
1.9662554677779553e-06,1377
2.2410485200907715e-07,1378
6.155452410894213e-06,1604
3.326741534692701e-06,1605
1.612087362445891e-05,1606
7.902982019913907e-07,1607
2.525814124965109e-06,1608
9.046404011314735e-05,1609
0.0004190830222796649,1610
0.00014677978469990194,1611
0.00010016128362622112,1612
3.1419673177879304e-05,1613
1.1317165160562581e-07,1614
1.825448059378232e-08,1615
7.566364388367219e-07,1616
7.761493066027469e-07,1617
2.3523571144323796e-05,1618
3.1533536457573064e-06,1619
3.5640546229842585e-06,1620
4.43365061073564e-05,1621
4.018521940452047e-05,1622
0.0002219272282673046,1623
1.1866834938700777e-05,1624
0.0012605091324076056,1625
0.00018773137708194554,1626
0.01768941432237625,1627
9.995262371376157e-05,1628
0.006577109917998314,1629
0.00013369444059208035,1630
3.2064558581623714e-06,1631
7.125663250917569e-05,1857
5.809232243336737e-05,1858
0.00023348019749391824,1859
0.0004795654967892915,1860
2.2610252926824614e-05,1861
0.00027216863236390054,1862
0.05640902742743492,1863
0.44647282361984253,1864
0.8811537027359009,1865
0.8485744595527649,1866
7.771547097945586e-05,1867
7.44307108107023e-05,1868
0.004639117047190666,1869
6.043284884071909e-06,1870
1.802452970878221e-06,1871
4.011735086351109e-07,1872
1.268524556508055e-06,1873
3.876806204061722e-06,1874
2.7279520509182476e-05,1875
5.579158096225001e-05,1876
0.0060485852882266045,1877
0.005745899397879839,1878
0.002015724079683423,1879
0.041853997856378555,1880
7.487357379432069e-06,1881
2.477114503562916e-05,1882
0.00015455232642125338,1883
1.955726702362881e-06,1884
1.8880120933317812e-06,2110
0.0007237382815219462,2111
0.009229623712599277,2112
0.013265825808048248,2113
0.5463016033172607,2114
0.6752470135688782,2115
0.6713231205940247,2116
0.0010362990433350205,2117
0.5163041353225708,2118
0.931504487991333,2119
0.6652911305427551,2120
5.813338793814182e-05,2121
0.000370197172742337,2122
3.6353196719574044e-07,2123
1.1162913260420737e-08,2124
1.968673224439499e-09,2125
2.1817693607317779e-07,2126
4.1953284380724654e-05,2127
0.003840365679934621,2128
0.06774094700813293,2129
9.060018055606633e-05,2130
1.029709164868109e-05,2131
4.136727966397302e-06,2132
0.00018778648518491536,2133
9.985449287341908e-05,2134
3.928054138668813e-05,2135
1.5583319168399612e-07,2136
0.00015458755660802126,2137
0.0006156860035844147,2363
0.6513624787330627,2364
0.0010198005475103855,2365
0.000310176401399076,2366
3.632537482189946e-05,2367
0.00020617542031686753,2368
0.27873387932777405,2369
0.0011103065917268395,2370
0.8665357232093811,2371
0.9639375805854797,2372
0.8866382837295532,2373
0.00042305939132347703,2374
0.6828832626342773,2375
3.175230813212693e-05,2376
5.9254657571727876e-06,2377
