prob_slum,id
6.149780391959819e-14,86
2.9084648478438797e-18,87
1.647841083115447e-15,88
5.502815271594269e-14,89
4.637088646007245e-14,90
4.1030238234762706e-11,91
4.67999694553356e-10,92
9.940227894272846e-13,93
5.650544702279214e-12,94
2.777162388944987e-10,95
1.9680650442666092e-09,96
6.805336738580081e-08,97
2.2070014704667074e-09,98
1.4332719455723009e-09,99
7.053142958568515e-09,100
5.367437161396538e-09,101
4.875156875416842e-11,102
2.4471097370692974e-10,103
1.3018260081043564e-10,104
3.0420981624599067e-14,105
3.533312184500481e-11,106
2.467505713643625e-11,107
1.7152593581593045e-11,108
1.6423424842315626e-09,109
5.255582635754763e-10,110
2.2156551593432994e-10,111
2.6345012326192685e-13,112
7.453010986147035e-10,113
5.726084347347851e-14,339
4.17274306674007e-15,340
1.8359815891991899e-13,341
9.477020947515347e-13,342
1.4659423035277147e-14,343
1.1715655741817866e-14,344
2.0711087143445616e-16,345
2.2294542446443626e-17,346
1.1314991305022559e-10,347
6.086111475900324e-11,348
4.7645021608588856e-12,349
2.2584285830351547e-10,350
3.7510128336748494e-10,351
5.899199184700166e-11,352
6.23678886313428e-11,353
1.5007092790675358e-10,354
2.1105184266900778e-10,355
1.6693036952730722e-09,356
1.4813305096450513e-11,357
1.2079198974390692e-08,358
2.827242884251291e-09,359
2.220662022323072e-12,360
2.1825787975982697e-13,361
3.5670214205323417e-14,362
1.2827434947570993e-10,363
8.47858339092511e-10,364
4.5019168948279287e-11,365
1.3891586769787523e-09,366
1.6823903381535388e-12,592
2.0833444493747848e-15,593
1.6643780798020202e-10,594
4.7516539314340633e-11,595
3.3786862196905076e-12,596
7.048353871039192e-13,597
1.3823987093930512e-11,598
4.1552208722428485e-12,599
1.282802863933341e-09,600
1.3758870709423832e-09,601
2.1661620414059612e-11,602
4.902005992964142e-13,603
2.430417412463415e-12,604
5.7032573108628526e-11,605
3.1900382335692257e-10,606
1.5425891466969155e-11,607
6.6079967019072594e-12,608
8.827163305857866e-11,609
9.428745978423692e-11,610
4.9267527835183955e-09,611
1.2291674522657559e-07,612
2.3389743267210328e-11,613
5.163735758428878e-12,614
1.7619522648618796e-13,615
7.599967205042246e-13,616
1.3120726727322563e-08,617
1.6099890864929023e-10,618
2.2404078592330734e-11,619
4.190999110254001e-12,845
3.077283978851486e-13,846
2.849177005437298e-10,847
8.085580122108027e-11,848
1.5521596594819664e-12,849
9.42611613763411e-12,850
2.6045261433682576e-11,851
1.1813080028066913e-11,852
1.2578083019576525e-10,853
1.3069585691471985e-10,854
4.657871744556674e-12,855
4.051601935894933e-12,856
1.2798969661886872e-09,857
7.680971136903025e-11,858
1.0361368651956582e-08,859
1.0145213558132582e-09,860
4.29266344692536e-11,861
2.1587021059588096e-10,862
2.011607769247803e-08,863
2.5501628897472983e-07,864
9.725152627648725e-11,865
7.780622812703086e-10,866
3.736032594403582e-10,867
8.145169434758959e-12,868
3.439638973645742e-08,869
1.8261095746652245e-08,870
1.735769514232821e-11,871
1.9237408974831505e-12,872
2.7711050142910365e-13,1098
9.114083186073652e-13,1099
5.283585235993371e-10,1100
1.1890571860462273e-11,1101
5.4249881903346495e-14,1102
9.452514465602135e-11,1103
5.420254089311127e-13,1104
3.6756914179036926e-10,1105
3.5255607322426386e-09,1106
2.0805133657542108e-11,1107
4.48059727612294e-14,1108
1.1774097322114763e-11,1109
