prob_slum,id
4.641719897335861e-09,86
2.4528363281456356e-12,87
3.2971111951773935e-11,88
6.036199096115524e-09,89
4.2987471360333984e-09,90
1.1029025470676856e-09,91
5.920927304003953e-09,92
1.0259580740523688e-08,93
9.840883663514433e-10,94
4.7143709075436746e-11,95
1.952374084623898e-08,96
3.0368383363565954e-07,97
7.8888712096159e-07,98
5.814188170916168e-07,99
9.609756546069548e-08,100
1.1040784784199786e-06,101
2.287778784193506e-07,102
2.202690296826404e-07,103
1.237579851931514e-07,104
6.790497608655244e-10,105
2.0309030901444203e-08,106
5.693711955245817e-07,107
2.0039141901406765e-08,108
2.337643763894448e-06,109
8.786153193796054e-05,110
8.406071856370545e-07,111
7.164564408412843e-07,112
2.2979804725764552e-06,113
1.8332585449698513e-10,339
1.347619758840235e-11,340
2.4129018783014544e-09,341
1.4991002217357163e-08,342
3.436396445177792e-10,343
3.070811160910125e-09,344
2.650755170918728e-10,345
2.072292337729209e-10,346
2.4038110950641567e-06,347
1.2995106146718172e-07,348
2.540651848903508e-07,349
4.390656016539651e-08,350
9.000555678539968e-08,351
1.176992086016071e-07,352
7.92577026231811e-08,353
5.9237406091483535e-09,354
2.1708503084028052e-07,355
1.3747799698649033e-07,356
1.9923627192497406e-08,357
3.821560881078767e-07,358
1.207090463140048e-06,359
4.9709200311554014e-08,360
4.536523334763842e-08,361
2.7934643043181495e-08,362
5.752373454015469e-06,363
2.4507451144017978e-06,364
5.120747914588719e-07,365
2.898334287237958e-06,366
5.5768776263676045e-09,592
7.431898152443495e-11,593
2.3847124452913704e-07,594
2.2909659946890315e-08,595
1.0543242723315416e-08,596
9.088154229175416e-08,597
8.589471178765962e-08,598
1.6206261221896057e-08,599
0.00025975637254305184,600
5.502545263880165e-06,601
7.675486912717133e-09,602
1.3645830299058304e-10,603
6.723207407466347e-11,604
2.841385127183571e-09,605
2.6729536362068984e-09,606
8.679337248906904e-09,607
2.2987965309084757e-08,608
4.77989925418143e-10,609
8.26419608301876e-08,610
7.156327228585724e-06,611
0.00010738171840785071,612
1.963016060813061e-08,613
5.047159490345621e-08,614
2.0515727783276816e-08,615
2.9091322062413383e-07,616
0.0005652153631672263,617
3.0411699754040455e-06,618
3.949761051558198e-08,619
5.2521514248837775e-08,845
1.0777330317068845e-07,846
9.544085060042562e-07,847
2.789290419968893e-06,848
1.826517248559867e-08,849
4.004397702317419e-09,850
4.2000259270480456e-08,851
5.0271466989215696e-08,852
2.6436486777470236e-08,853
1.9912041793190838e-08,854
1.0358202073845746e-09,855
3.8205910657396203e-10,856
1.2236576196755777e-09,857
2.529364717673843e-09,858
2.2447257386204456e-09,859
9.13784745648627e-08,860
1.1072641470377675e-08,861
4.456528757135203e-10,862
0.000104001876024995,863
0.0013707124162465334,864
1.0846770237549208e-06,865
6.73980622423187e-08,866
1.9173198779753875e-06,867
3.02738740742825e-08,868
8.176541450666264e-05,869
0.000245815550442785,870
8.16923915181178e-08,871
8.272802887177022e-09,872
1.3957107691808801e-09,1098
1.3040814650366883e-08,1099
4.074377648066729e-05,1100
2.7667556423693895e-07,1101
6.764723892160873e-09,1102
5.559316377912182e-06,1103
8.687487138558936e-07,1104
1.6071937352535315e-05,1105
4.138405529374722e-06,1106
1.1201275462724425e-09,1107
8.944375795572057e-11,1108
3.261415790212219e-11,1109
5.246068579545238e-10,1110
4.038420708951662e-10,1111
1.1853984460685751e-10,1112
2.2485965089913407e-08,1113
1.533005278275823e-09,1114
1.199997967660238e-07,1115
1.152957906924712e-06,1116
1.1723406714736484e-05,1117
1.1528255527082365e-05,1118
0.0007877875468693674,1119
0.0033089497592300177,1120
7.340301817748696e-05,1121
0.00018688444106373936,1122
6.214412223926047e-06,1123
2.7808438218812626e-08,1124
8.581753974112871e-09,1125
5.151915560830389e-10,1351
2.531656273507821e-10,1352
2.426974621272393e-09,1353
2.5807395331867156e-08,1354
3.5801804187940434e-08,1355
7.498803711314395e-08,1356
4.576946466272602e-08,1357
4.446055967832763e-08,1358
1.2375935831698825e-08,1359
4.5316844721199345e-10,1360
2.7674276759093175e-10,1361
3.738722220703039e-09,1362
1.684676065316637e-09,1363
1.262233317866901e-09,1364
7.498471177314059e-09,1365
1.0801629812817737e-08,1366
2.4989958991028516e-09,1367
6.121454276808436e-08,1368
6.593830039491877e-05,1369
1.3605695414753427e-07,1370
4.026189708383754e-05,1371
0.0031846987549215555,1372
0.003980764653533697,1373
0.0006671742885373533,1374
0.001630684593692422,1375
2.6043446268886328e-05,1376
2.8935177809330526e-08,1377
1.925785930723123e-08,1378
1.2498826436058152e-06,1604
4.392833830024756e-08,1605
3.354530235810671e-07,1606
4.2129559574277664e-07,1607
5.290005901770201e-06,1608
2.3391264676320134e-06,1609
